Id	dx	dy
2	3.21239833603691	2.99445403415397
4	-7.33903849339597	9.7515995488564
6	-8.39574194140304	9.83037211902945
3	-1.31995413637828	8.4440084517498
5	-3.0541015208732	-5.39761252397278
7	-2.51421001866337	-5.52761385259969
8	-11.8533214735204	5.17774863359848
10	0	0
12	2.36171382066987	-1.42929342658624
14	-10.6244284645422	6.33767926316827
16	-13.0627768583936	2.51213762752711
9	0.577242330057992	-1.30124410972401
11	-11.7641066527651	7.0691856288298
13	-4.62337594694777	-5.30472321410404
15	-2.87290626457543	-5.53721612434858
17	-3.87264009122228	10.4931074692384
18	-8.28982312882667	8.49559474273298
20	-7.48061297230312	-5.15495069790617
22	2.39396537466046	-1.13916133523287
24	-11.3650227551927	-2.58984176154677
1	-1.52377717972671	-2.11522083002916
19	3.06386795491813	1.687392528396
21	2.56439915895246	5.50995119154215
23	0.0772912424005909	8.79958366972735
25	-1.45933606576607	7.27818482251782
26	2.81027007904252	4.71429878747811
28	-10.5919277769494	6.13387572265756
30	-6.75838174331807	-5.70234005416463
32	2.22384454127345	5.69976080600794
34	0	0
27	-13.0048121823293	0.584992851217798
29	0.890657072935177	1.22178643285916
31	-13.2365818550424	1.47918242034589
33	3.2221690911973	1.48234755308108
35	-1.61927861132237	9.6008677220435
36	0.759363084172975	6.62852896183197
38	-9.6540312379496	5.96174350329437
40	-7.487012207895	10.1182505000604
42	-4.63594980305579	-5.39576082988514
37	-13.0006984185832	4.31986825523374
39	-6.95073033962902	-5.56358859863051
41	-8.03027397246647	-5.31525557358368
43	-3.59129803782571	10.3227871911611
44	3.27853810290826	2.31729389986383
46	-12.8249000350954	0.180930925464877
48	-9.2415224446367	8.15659342977736
45	0.582779216367975	8.39881821476127
47	0	0
49	-5.46194928661444	-5.35625375358558
50	-10.2930764300517	7.692046112149
52	-7.91867972695197	-5.30466357474405
54	-8.83760616297936	-4.97118092296315
56	3.15234737808767	3.82975025032645
51	-11.8298555522334	-0.231874281025391
53	-9.67829439374523	9.17712143654177
55	-1.64313238725495	8.48439723904362
57	-12.3591718742536	0.68317943510316
58	-11.9307577489864	5.19399467601345
60	-9.59913653441602	-1.43818129724254
62	-7.99132749105682	8.51645792793533
64	1.91603462891427	2.96700050613059
66	2.9014424675955	0.135014058446579
59	-11.9109973810809	5.97181597886063
61	0.221143577712823	7.93754473510723
63	-0.749377636474549	-3.50571925011611
65	-13.1584731808497	3.7173347108064
67	-3.62041544750392	-5.80355279169803
68	-5.57308160351769	-5.85485455201152
70	-1.37447105558216	-4.99075217508361
72	0.267714057406614	-3.88219941499826
74	-12.9687988944795	3.88980538161972
92	-9.11130981393209	8.74526860941049
69	-7.74760526244927	-5.37280873050312
71	1.80859107603078	3.740451777954
73	-2.3648869408177	-4.478848843066
75	-8.76491632965153	9.63735810495186
76	-4.89394185045734	-5.10715517921523
78	2.5575589314211	4.60147032780291
80	-12.1919333620166	6.31836179753782
82	1.78908485614718	0.502226953240992
84	1.77893119114306	6.70030718732168
77	-5.34063515656074	10.2273743337843
79	-4.01728814805971	-5.87913949675495
81	1.33871259684817	-2.39414124305908
83	-0.531902571068116	-4.00146989337506
85	1.47976843982505	4.82253553912179
86	-4.45610642345075	8.80298418855963
88	-11.7166344600479	6.26677720846035
90	-13.2396271971605	2.89393473657
87	3.2173657629424	3.38385699255113
89	-9.73395185218903	8.88606520381829
91	-9.36463749897524	8.45307940988478
